"TicketID","Description"
"876236","Please install and configure CRM for Outlook for users on the attached list.  Column G indicates which ones had been done.  Please give priority to anyone who has an “Assigned A Case..” value on column H.             Please let me know if you have any questions.             Thanks for all your help."
"870396","Kindly install Adobe Acrobat XI Pro on FFAZU3401. Thank you."
"869679","Citrix setup on iPhone."
"866987","Request from Bet to provide Admin access to NYCWS-student09 machine to access CRM application."
"864371","To enable the Correspondence Management Unit staff to track emails from the Office of the Secretary mailbox in CRM, they need delegated permissions on the Office of the Secretary mailbox.  Please assign the delegated permissions to:        1)             Katherine Richardson        2)             Keysha Campbell        3)             Josephine Dimayuga        4)             Bet Mendoza             The delegated permission should be:                Thank you for all your help."
"864082","laptop updates."
"863824","Requesting local admin rights for 2 users."
"863675","Please make the AD users local admins on their respective workstations.  The CMS deployment requires that these users be local admins for the CRM/Outlook configuration.             These privileges can be revoked by the end of the month."
"855731","Hi        Please add these servers to fordfoundation domain.              VM Name        Comments        IP"
"850748","Lenovo X1 Carbon Touch laptop profile."
"849260","Touchdown configuration for Android phone."
"849247","please add q.sun in the local administrators of nycws-psd2"
"849162","From:        Kothur, Kavitha   Sent:  Wednesday, December 04, 2013 1:34 AM  To:  GlobalServiceDesk  Cc:  Agrawal, Mitali  Subject:  Timecard                  Mitali is receiving a login failed message when accessing etime. Can the password be reset and sent to her email?                 Regards,        Kavitha"
"824872","DAG approved twice"
"818832","This could be because the user does not have admin right on the machine and the installation is not completed.  I include GSD on this email, so they can install it.   GSD, please note, user need the EA from GBS PlanA (testing environment).   regards,   Kevin Zhao @ FORDFOUNDATION"
"795061","Add recipients to automated email notifications re VP Recommendation of out-of-agenda Presidential-approval grants    When an out-of-agenda Presidential-approval grant (RGA) receives VP Recommendation, an email notification should be sent that reads "The following out-of-agenda grant has been VP Recommended and is ready for General Counsel review:"   The email should be sent to: - Responsible Program Officer - Grants Manager - Grants Processor (associated with the grant/Grants Manager) - Ken Monteiro - Elaine Kranich - Chris Gillespie"
"793820","When GC approved the TDL and presidential workflow process not moving forward to Presidential Approval TDL     permanent fix logic for CCL553 and CCL584 in this issue to avoid this kind of issue in future   Additional Symptom(s) Info: When GC approved the TDL and presidential workflow process not moving forward to Presidential Approval TDL due to workflow error (error description: Nullable object must have value)"
"778226","Issues with the "Quality Control Report Of Tax File Documents"      In report builder, the "Quality Control Report Of Tax File Documents" seems to have some problems:  a) I exported this report to Excel and it only shows 19 grants under my name, but I have 68 active grants.  b) for the grantee "Center for Higher Studies of Social Promotion and the Environment - CEAPS" it shows Financial Statements dated 1/12/2011, but in GBS,  this grantee's last financial statement is 12/31/2012;  c) for many grantees, the financial statement column is in blank, although the last financial statement information is in the grantee record in GBS (for example, the grantee COICA)."
"755132","GBS CRM Contact List has incorrect data    We run a report from GBS called "GBS CRM Contacts List".  This list indicates if the contact belongs to an active grantee.  Also, the initiative associated with this contact should be the primary initiative of the last approved grant.   We found that the "Grant is Active" column is incorrect.  For example, the organization "Progressive States Network" has one active grant (Req 120898), and the primary initiative is "More and Better Learning Time.   Based on 9/27 download (see attached), the three contacts for this grantee has various degree of accuracy:   1) Ann Pratt - not an active grantee, initiative is correct 2) Nyrekia Mayers - not an active grantee, initiative is NOT correct 3) Taimaire Adams - not an active grantee; initiative is correct.   All of the above contacts should be an active grantee (value of Y in column O (Grant is active), and an initiative of "More and Better Learning Time").   Please correct the report.   Please give this a high priority.  The Office of Communication is sending initiative-related communications (via CRM) to contacts with active grants on a regular basis ."
"746685","Kindly raise ticket for Upload issue in GBS. This is for user Sundari Kumar. While trying to upload the document under Rquest No. 120952, Sundari Kumar is getting the below error. We tried 3 times, and same error message.                     Thanks           Ganesh"
"728583","The automated notification that is sent when Ricardo signs off on RGAs can be deactivated. It currently goes to the RPO, Grants Manager and Grants Processing; however, no action is needed on the part of the email recipients and the notification is not needed.        Attached is a sample of the email."
"719492","Grant at Presidential approval was changed to Affiliated    It stayed on Presidential Approval tdl.  I went ahead and approved it and it got approved without Trustee Audit Committed approval."
"719491","Process for Approval Memo"
"712666","Create a standard report of current 501(c)(3) grantees' Employer Identification Numbers    Create a report that lists grantees having: - at least one open grant (Grant Status field = "Approved") AND - Tax Status field = "Tax Exempt 501(c)(3)"    The report should include the following columns from the grantee record: - Grantee Legal Name field - Tax ID/EIN field   (Note: This report will be uploaded to the Guidestar website and will enable us to receive an automated notification in the event that a 501(c)(3) grantee loses its exemption from the IRS.)"
"704702","Cannot edit a projected payment for fellow grants manager in   same unit"
"689170","Changes to Tax File Quality Control Report         Please make the following changes to the Tax File Quality Control Report (standard report under the Grants Processing report category):     1. Move "Tax Geographic Indicator" column so that it appears just before the "Tax Status" column.  2. In the "Charity Check Report" column, please include the "Last Upload Date" rather than the "Original Upload Date."  3. Add a column that includes data from the "Last Financial Statement Date" field in the Grantee Record. This column should appear after the "Public Support Test" column."
"684557","De-link Grants Information Unit system email from certain GBS actions    Please remove the Grants Information Unit email address(GrantsInformationUnit@fordfoundation.org) from the following GBS actions: 1. Decrease Actions Approval 2. Documents Finalized 3. End Date Modification Approval 4. Start Date Modification Approval 5. Payment Type Change Approval 6. Budget Modification Approval"
"684531","Currency formatting on FAP RGA/DAG"
"632131","Create advance DocuSign email   Create an advance DocuSign email notification function similar to the manual Grantee Access-related email functions.  See attached."
